S1_mean,S1_std,S1_min,S1_max,S1_range,S2_mean,S2_std,S2_min,S2_max,S2_range,S3_mean,S3_std,S3_min,S3_max,S3_range,S4_mean,S4_std,S4_min,S4_max,S4_range,S5_mean,S5_std,S5_min,S5_max,S5_range,S6_mean,S6_std,S6_min,S6_max,S6_range,S7_mean,S7_std,S7_min,S7_max,S7_range,S8_mean,S8_std,S8_min,S8_max,S8_range,group
0.60325,0.2344430971248113,0.258,1.059,0.8009999999999999,0.8725999999999999,0.44220457280598796,0.346,1.577,1.2309999999999999,1.2461,0.4123901959118458,0.561,1.847,1.286,1.40565,0.540959603025275,0.697,2.29,1.593,1.2937,0.5141747706148583,0.688,2.252,1.5639999999999998,0.17045,0.11706564734999625,0.061,0.408,0.347,0.40115,0.12756763943719795,0.191,0.576,0.38499999999999995,0.9077,0.5565079183245236,0.139,1.799,1.66,CONTROL
0.6028,0.23417415921084306,0.257,1.058,0.801,0.8714000000000001,0.44122597146443776,0.346,1.574,1.2280000000000002,1.2457999999999998,0.41230106526790905,0.561,1.847,1.286,1.4047,0.5405626795537367,0.698,2.288,1.5899999999999999,1.29285,0.513714468613799,0.689,2.25,1.561,0.17025,0.11687594637950642,0.061,0.408,0.347,0.40099999999999997,0.12760506507023517,0.19,0.576,0.38599999999999995,0.90685,0.5557544208693166,0.139,1.796,1.657,CONTROL
0.60225,0.23413263784714675,0.257,1.058,0.801,0.87035,0.44014235436420246,0.346,1.571,1.225,1.24525,0.4122601216401325,0.56,1.846,1.286,1.4041000000000001,0.5402437948692579,0.698,2.286,1.588,1.29225,0.5132005737987521,0.689,2.248,1.5590000000000002,0.1701,0.11670245566351523,0.061,0.408,0.347,0.40104999999999996,0.12754131425583343,0.19,0.576,0.38599999999999995,0.9062000000000001,0.5551981723009504,0.139,1.794,1.655,CONTROL
0.6019,0.23399008076142208,0.257,1.058,0.801,0.8688500000000001,0.4391899571040447,0.345,1.567,1.222,1.2447,0.4124434379083806,0.56,1.845,1.285,1.4031500000000001,0.5399451507231764,0.696,2.284,1.5879999999999999,1.2914999999999999,0.5128716367566778,0.687,2.246,1.559,0.1699,0.11639628317451595,0.061,0.407,0.346,0.40090000000000003,0.12765533365483134,0.19,0.576,0.38599999999999995,0.9052499999999999,0.5546489525152966,0.139,1.791,1.652,CONTROL
0.60155,0.23382527777448656,0.257,1.058,0.801,0.86765,0.4382317669669183,0.345,1.563,1.218,1.2444,0.41227627425767477,0.56,1.845,1.285,1.40225,0.5395708699366659,0.695,2.282,1.5870000000000002,1.2907,0.5126066615580451,0.686,2.244,1.5580000000000003,0.1697,0.11623936284101102,0.061,0.407,0.346,0.40085,0.12758331643118134,0.19,0.575,0.38499999999999995,0.90445,0.5539071245539083,0.139,1.789,1.65,CONTROL
0.60115,0.23341633799309178,0.257,1.057,0.7999999999999999,0.8665500000000002,0.4372480296967434,0.345,1.559,1.214,1.2437999999999998,0.41217185991436045,0.56,1.844,1.284,1.4015499999999999,0.5392244406259985,0.695,2.28,1.585,1.29005,0.5120673758094935,0.686,2.242,1.556,0.16945,0.11611268347238339,0.061,0.407,0.346,0.4008,0.12753765181929197,0.19,0.575,0.38499999999999995,0.9036,0.5532104767436598,0.139,1.786,1.647,CONTROL
0.6008,0.23331627506568486,0.257,1.057,0.7999999999999999,0.8654,0.43623634347498036,0.345,1.555,1.21,1.2436500000000001,0.4119706523783614,0.56,1.844,1.284,1.4007,0.5388580615768088,0.695,2.278,1.5830000000000002,1.28945,0.5116586521459296,0.686,2.24,1.5540000000000003,0.1693,0.11580659921201654,0.061,0.406,0.34500000000000003,0.4006,0.12741164120985754,0.19,0.575,0.38499999999999995,0.9029,0.5527257719225407,0.139,1.784,1.645,CONTROL
0.6005,0.23314813452305155,0.257,1.057,0.7999999999999999,0.8641,0.43514872230803553,0.346,1.55,1.2040000000000002,1.24315,0.41187214099319197,0.56,1.843,1.283,1.4001,0.5383084519805389,0.696,2.276,1.5799999999999998,1.2888499999999998,0.5110784546839215,0.687,2.238,1.551,0.16909999999999997,0.11563731868944478,0.061,0.406,0.34500000000000003,0.40054999999999996,0.12738564531209529,0.19,0.575,0.38499999999999995,0.9021000000000001,0.551950503120286,0.139,1.781,1.642,CONTROL
0.60005,0.2328727854656407,0.257,1.057,0.7999999999999999,0.8627500000000001,0.43426778968499924,0.345,1.545,1.2,1.24275,0.41165185533409177,0.56,1.843,1.283,1.3992,0.5378822606442691,0.696,2.274,1.578,1.2882,0.5106940169488657,0.687,2.236,1.5490000000000002,0.1689,0.11526258351214733,0.061,0.405,0.34400000000000003,0.40035,0.1273099305673074,0.19,0.574,0.38399999999999995,0.9013500000000001,0.5512672744637912,0.139,1.779,1.64,CONTROL
0.59955,0.23262517286964363,0.257,1.056,0.799,0.86165,0.43305369485963163,0.345,1.54,1.195,1.24205,0.41190245076640225,0.559,1.842,1.283,1.3981999999999999,0.5377294956819049,0.694,2.272,1.5779999999999998,1.28735,0.51039347824162,0.685,2.234,1.549,0.1688,0.11516697260476795,0.061,0.405,0.34400000000000003,0.4003,0.1272569303251869,0.19,0.574,0.38399999999999995,0.9004999999999999,0.5507998490234094,0.139,1.776,1.637,CONTROL
0.5991500000000001,0.23241144889817147,0.257,1.056,0.799,0.8605,0.43214806185892013,0.344,1.536,1.1920000000000002,1.24165,0.41184849986628,0.559,1.842,1.283,1.39755,0.5374149112576848,0.693,2.271,1.5779999999999998,1.28665,0.509935628032443,0.684,2.232,1.548,0.16865000000000002,0.11489137890794253,0.061,0.404,0.343,0.4002,0.1273051038791619,0.19,0.574,0.38399999999999995,0.8997499999999998,0.5502371617861941,0.139,1.774,1.635,CONTROL
0.5987,0.232451941835636,0.256,1.056,0.8,0.85925,0.43101201289889574,0.344,1.531,1.1869999999999998,1.2413,0.4115926831736751,0.559,1.841,1.282,1.39665,0.5369809635947609,0.693,2.269,1.576,1.286,0.509623183807099,0.684,2.231,1.5469999999999997,0.16845,0.11475304146869394,0.061,0.404,0.343,0.40009999999999996,0.1271869324634952,0.19,0.574,0.38399999999999995,0.8987999999999999,0.5494021248018996,0.139,1.771,1.632,CONTROL
0.5983499999999999,0.23224924791674728,0.256,1.056,0.8,0.8581,0.4299329078625616,0.345,1.528,1.183,1.2409,0.4115174614188705,0.559,1.84,1.2810000000000001,1.3959,0.5363702472222551,0.694,2.267,1.573,1.2855500000000002,0.5090319476066414,0.685,2.229,1.544,0.16825,0.1144335592109422,0.061,0.403,0.342,0.40004999999999996,0.1272227532612324,0.19,0.574,0.38399999999999995,0.898,0.5489925701730973,0.138,1.769,1.6309999999999998,CONTROL
0.5980000000000001,0.23183047345215993,0.256,1.055,0.7989999999999999,0.85685,0.42890672216204484,0.345,1.528,1.183,1.24065,0.4113234448895291,0.559,1.84,1.2810000000000001,1.39505,0.5361085391872374,0.695,2.265,1.5700000000000003,1.2849499999999998,0.508656483710817,0.686,2.227,1.541,0.16804999999999998,0.11432339862724608,0.061,0.403,0.342,0.4,0.12711122357170013,0.19,0.574,0.38399999999999995,0.89735,0.5483570940833892,0.138,1.766,1.6280000000000001,CONTROL
0.5975499999999999,0.23160548920865184,0.256,1.055,0.7989999999999999,0.8557,0.4279767701516914,0.345,1.528,1.183,1.2402,0.4110585308559764,0.559,1.839,1.2799999999999998,1.3943999999999999,0.5356979117297164,0.695,2.264,1.569,1.2841999999999998,0.5080973383744082,0.686,2.225,1.5390000000000001,0.1678,0.11395594716703837,0.061,0.402,0.341,0.39994999999999997,0.12693822575526542,0.19,0.573,0.38299999999999995,0.8965500000000001,0.5478271409083247,0.138,1.764,1.626,CONTROL
0.59705,0.23156003541198555,0.256,1.055,0.7989999999999999,0.85455,0.42705435066400227,0.344,1.528,1.1840000000000002,1.23965,0.4113208857481365,0.558,1.839,1.281,1.39355,0.5355884589574547,0.692,2.262,1.57,1.28345,0.5078874175911118,0.684,2.223,1.5389999999999997,0.16774999999999998,0.11385996708792409,0.061,0.402,0.341,0.39980000000000004,0.12708082798795917,0.19,0.574,0.38399999999999995,0.8957499999999999,0.5471774344185276,0.138,1.761,1.6229999999999998,CONTROL
0.59665,0.2313651192834664,0.256,1.055,0.7989999999999999,0.8533999999999999,0.42604588337037375,0.344,1.528,1.1840000000000002,1.2391999999999999,0.4113160649222905,0.558,1.838,1.28,1.39275,0.5350926997898785,0.692,2.26,1.5679999999999998,1.28275,0.5076204420212947,0.683,2.222,1.539,0.16735,0.11340253176418204,0.061,0.401,0.34,0.39974999999999994,0.12700885795880537,0.19,0.573,0.38299999999999995,0.8949,0.5467362396891884,0.138,1.759,1.621,CONTROL
0.5962500000000001,0.2310144390565914,0.256,1.054,0.798,0.8523,0.42507969531420936,0.344,1.527,1.1829999999999998,1.2385,0.4110079394802362,0.558,1.837,1.279,1.3917000000000002,0.5347393954559843,0.692,2.258,1.566,1.2819500000000001,0.5072715949593783,0.683,2.22,1.5370000000000001,0.16729999999999998,0.11333931356771136,0.061,0.401,0.34,0.39954999999999996,0.12686274182421683,0.19,0.572,0.38199999999999995,0.8941500000000001,0.5460932323523636,0.138,1.756,1.6179999999999999,CONTROL
0.596,0.2308829733185647,0.256,1.054,0.798,0.8509,0.4239900569837135,0.344,1.527,1.1829999999999998,1.2381,0.4107707646031197,0.558,1.837,1.279,1.3908999999999998,0.5343343030055445,0.692,2.256,1.5639999999999998,1.2812,0.5067588027953005,0.683,2.218,1.535,0.16699999999999998,0.11300256168498315,0.061,0.4,0.339,0.3994,0.12689423693935453,0.19,0.572,0.38199999999999995,0.8933,0.5455791804177128,0.138,1.754,1.616,CONTROL
0.59535,0.23065154283144587,0.255,1.054,0.799,0.8498999999999999,0.4231316704364207,0.345,1.527,1.182,1.2378500000000001,0.4105311418407289,0.558,1.836,1.278,1.3903,0.5338723580939942,0.693,2.255,1.5619999999999998,1.28065,0.5062923302640585,0.684,2.217,1.533,0.1669,0.1129018670303878,0.061,0.4,0.339,0.39935,0.1268240700215937,0.19,0.572,0.38199999999999995,0.89265,0.5448121139197294,0.138,1.751,1.613,CONTROL
0.59505,0.23045869021309837,0.255,1.053,0.7979999999999999,0.8488,0.42222775096411,0.344,1.527,1.1829999999999998,1.23735,0.4103292997222186,0.558,1.835,1.277,1.38955,0.5335202334248291,0.693,2.253,1.56,1.2799999999999998,0.5059919907832949,0.684,2.215,1.5309999999999997,0.1666,0.11260569304108545,0.061,0.399,0.338,0.39925,0.12672841869629384,0.19,0.572,0.38199999999999995,0.8919,0.5441566047805685,0.138,1.748,1.6099999999999999,CONTROL
0.5946,0.23032571902005486,0.255,1.053,0.7979999999999999,0.8475999999999999,0.4214696592688619,0.343,1.527,1.184,1.23685,0.4104526737255113,0.558,1.835,1.277,1.3887,0.533244004580504,0.691,2.251,1.56,1.27915,0.5055366377477137,0.682,2.213,1.5310000000000001,0.16625,0.11238883396494512,0.061,0.398,0.337,0.39909999999999995,0.12659837032292734,0.19,0.571,0.38099999999999995,0.89115,0.5436866623728278,0.138,1.746,1.608,CONTROL
0.59425,0.23019188220173825,0.255,1.053,0.7979999999999999,0.8464499999999999,0.42068671616524184,0.343,1.527,1.184,1.23635,0.41040894560374647,0.557,1.834,1.2770000000000001,1.3879,0.5331437941711016,0.69,2.25,1.56,1.2786000000000002,0.5053507796830987,0.681,2.212,1.5310000000000001,0.1661,0.11227217867870544,0.061,0.398,0.337,0.39910000000000007,0.12658298713325952,0.19,0.571,0.38099999999999995,0.8904,0.5431902254759667,0.138,1.743,1.605,CONTROL
0.59385,0.22990210159063243,0.255,1.053,0.7979999999999999,0.8452999999999999,0.4196746985840092,0.343,1.527,1.184,1.23575,0.41014450277663694,0.557,1.833,1.2759999999999998,1.38705,0.5324341792777375,0.69,2.248,1.5580000000000003,1.27775,0.5048521279074017,0.682,2.21,1.528,0.16604999999999998,0.11203968986597186,0.061,0.398,0.337,0.39895,0.1264933844744043,0.19,0.57,0.37999999999999995,0.8896000000000001,0.5425740211446293,0.138,1.741,1.6030000000000002,CONTROL
0.5935,0.229624292681488,0.255,1.053,0.7979999999999999,0.8441500000000002,0.4186527609015929,0.343,1.527,1.184,1.2355,0.41000635425114546,0.557,1.833,1.2759999999999998,1.38615,0.5321440520246967,0.69,2.246,1.556,1.2771000000000001,0.5044384997202335,0.682,2.208,1.5260000000000002,0.16585,0.11177339623212294,0.061,0.397,0.336,0.39879999999999993,0.12649842936407923,0.19,0.57,0.37999999999999995,0.889,0.542206311481641,0.137,1.739,1.602,CONTROL
0.593,0.22941252202780452,0.255,1.052,0.797,0.8431000000000001,0.41782921466979656,0.344,1.527,1.1829999999999998,1.23485,0.409691575263765,0.557,1.832,1.275,1.3855499999999998,0.5316634743895804,0.692,2.245,1.5530000000000002,1.2765499999999999,0.5040507989228237,0.683,2.207,1.5239999999999998,0.16560000000000002,0.11156135909043624,0.061,0.396,0.335,0.3988499999999999,0.1264125555889379,0.19,0.57,0.37999999999999995,0.8882000000000001,0.5415634870689823,0.137,1.736,1.599,CONTROL
0.5928000000000001,0.22920149719360358,0.255,1.052,0.797,0.8419500000000001,0.4170271321477398,0.344,1.527,1.1829999999999998,1.2346,0.4096309507220782,0.557,1.831,1.274,1.3847999999999998,0.5313904897827764,0.691,2.243,1.552,1.2759,0.5035579619593276,0.683,2.205,1.522,0.16535,0.11128686260953574,0.061,0.396,0.335,0.39865,0.12665796253565825,0.189,0.57,0.38099999999999995,0.8875,0.54101459266242,0.137,1.733,1.596,CONTROL
0.5923999999999999,0.2291676931396469,0.255,1.052,0.797,0.8407499999999999,0.4162917594036284,0.343,1.527,1.184,1.2340499999999999,0.4096472776734433,0.557,1.831,1.274,1.38385,0.5310813472232112,0.689,2.241,1.552,1.2750499999999998,0.5033926452215585,0.681,2.203,1.5219999999999998,0.16515,0.11111600150056555,0.061,0.395,0.334,0.3984500000000001,0.12645551537367222,0.189,0.569,0.37999999999999995,0.8866499999999998,0.5404483786634946,0.137,1.731,1.594,CONTROL
0.5919000000000001,0.22900009193287055,0.255,1.052,0.797,0.8399000000000001,0.41551501334583507,0.342,1.527,1.1849999999999998,1.23335,0.40966318321788514,0.556,1.83,1.274,1.3831,0.5308843565222091,0.688,2.24,1.5520000000000003,1.2744,0.5030417373078343,0.68,2.201,1.521,0.16495,0.11099145296633857,0.061,0.395,0.334,0.3984,0.1263851257071021,0.19,0.569,0.37899999999999995,0.8858,0.5398376559085537,0.137,1.728,1.591,CONTROL
0.59145,0.22880248319410668,0.255,1.051,0.7959999999999999,0.8387499999999999,0.41471218618268385,0.343,1.527,1.184,1.2330999999999999,0.40939131968274434,0.556,1.829,1.273,1.38235,0.5303262426886025,0.689,2.238,1.549,1.27385,0.5027471138915824,0.68,2.2,1.52,0.1648,0.11072326812943682,0.061,0.394,0.333,0.39825,0.12652641704611062,0.189,0.569,0.37999999999999995,0.88515,0.5393345095188093,0.137,1.726,1.589,CONTROL
0.5911500000000001,0.22857827750547166,0.254,1.051,0.7969999999999999,0.83775,0.414088075426625,0.343,1.527,1.184,1.2327,0.40935136110938397,0.556,1.829,1.273,1.3816000000000002,0.5299325081157927,0.689,2.236,1.5470000000000002,1.27315,0.5024413320033128,0.68,2.198,1.5179999999999998,0.16455000000000003,0.11039854833141699,0.061,0.394,0.333,0.3982,0.1264447455777049,0.189,0.569,0.37999999999999995,0.8843,0.5387148547579156,0.137,1.723,1.586,CONTROL
0.5907,0.22849694228058925,0.254,1.051,0.7969999999999999,0.83675,0.4132539521255283,0.343,1.527,1.184,1.2323499999999998,0.4089972686821682,0.556,1.828,1.272,1.3808,0.5294184097966173,0.69,2.234,1.544,1.2724,0.5019137480945464,0.681,2.196,1.5150000000000001,0.16435,0.11022096228175378,0.061,0.394,0.333,0.39815,0.12640922476331842,0.189,0.569,0.37999999999999995,0.88385,0.5381780447906964,0.137,1.721,1.584,CONTROL
0.5902999999999999,0.22816755154698787,0.254,1.051,0.7969999999999999,0.8356999999999999,0.4123954540563169,0.343,1.527,1.184,1.2318,0.40889306284419313,0.556,1.827,1.271,1.38005,0.5291795511623829,0.69,2.233,1.5430000000000001,1.27185,0.5016151045950418,0.681,2.195,1.5139999999999998,0.16419999999999998,0.10995434459236635,0.061,0.394,0.333,0.39805,0.12628725609748429,0.189,0.569,0.37999999999999995,0.8830500000000001,0.5376804446195861,0.137,1.718,1.581,CONTROL
0.58995,0.22803842589399387,0.254,1.05,0.796,0.8346499999999999,0.41153375189329056,0.342,1.527,1.1849999999999998,1.2315,0.40883048861484467,0.556,1.826,1.27,1.3793,0.5288782667614841,0.688,2.23,1.542,1.2710000000000001,0.5013459778173993,0.679,2.193,1.514,0.164,0.10972213709375629,0.061,0.394,0.333,0.39785,0.12623798535848244,0.189,0.568,0.37899999999999995,0.88235,0.5373425130359494,0.137,1.716,1.579,CONTROL
0.58945,0.22791306629825697,0.254,1.05,0.796,0.8335999999999999,0.4105775649522332,0.342,1.527,1.1849999999999998,1.2308499999999998,0.408752180100415,0.556,1.825,1.269,1.37835,0.5285925975744706,0.687,2.229,1.542,1.2703,0.501006576277881,0.678,2.191,1.513,0.16375,0.10946899344707518,0.061,0.394,0.333,0.3978,0.1262739711479515,0.189,0.568,0.37899999999999995,0.8817,0.536629942080054,0.137,1.713,1.576,CONTROL
0.58915,0.22772589132320323,0.254,1.05,0.796,0.8324999999999999,0.4099974967831158,0.342,1.527,1.1849999999999998,1.23035,0.408718185628139,0.555,1.825,1.27,1.3776499999999998,0.5282260555760891,0.687,2.227,1.5399999999999998,1.26965,0.5007032186414371,0.678,2.189,1.5110000000000001,0.16365000000000002,0.109312817662263,0.061,0.394,0.333,0.39764999999999995,0.12612620037507127,0.189,0.568,0.37899999999999995,0.88095,0.5361885445094458,0.137,1.711,1.574,CONTROL
0.5887,0.22750849608195664,0.254,1.05,0.796,0.8314499999999999,0.4089795355837695,0.342,1.527,1.1849999999999998,1.22995,0.40855798725195475,0.555,1.824,1.2690000000000001,1.3769,0.5278364878394983,0.687,2.225,1.538,1.26915,0.5002307125611878,0.679,2.188,1.5090000000000001,0.16345,0.1090603285487344,0.061,0.394,0.333,0.39764999999999995,0.12612620037507127,0.189,0.568,0.37899999999999995,0.8801500000000001,0.5357696161401347,0.137,1.709,1.572,CONTROL
0.5884,0.22740189324768514,0.254,1.05,0.796,0.8303499999999999,0.4082442863879678,0.343,1.526,1.183,1.2295500000000001,0.4083157285857677,0.555,1.823,1.2679999999999998,1.3761500000000002,0.5274492018444201,0.688,2.223,1.535,1.26835,0.4998862265292815,0.68,2.186,1.5059999999999998,0.16315,0.10897864348964023,0.061,0.394,0.333,0.39775,0.12634325633389631,0.189,0.571,0.38199999999999995,0.8816,0.5326035752987889,0.136,1.707,1.5710000000000002,CONTROL
0.58795,0.22730884971310453,0.253,1.05,0.797,0.8294499999999999,0.4072949887915844,0.342,1.526,1.184,1.2292999999999998,0.4081665165874804,0.555,1.822,1.267,1.3753,0.526971196656196,0.688,2.221,1.5330000000000001,1.2679,0.4994140672090803,0.68,2.184,1.504,0.16299999999999998,0.10871498226289261,0.061,0.394,0.333,0.3975000000000001,0.12602109263719977,0.189,0.568,0.37899999999999995,0.88045,0.532672751815142,0.136,1.704,1.568,CONTROL
0.5876,0.22707253652105366,0.253,1.049,0.7959999999999999,0.8283999999999999,0.40668226314642086,0.341,1.526,1.185,1.22865,0.40810760642390953,0.555,1.822,1.267,1.3747500000000001,0.526802557141218,0.686,2.22,1.5340000000000003,1.2671499999999998,0.49898995612716435,0.678,2.182,1.504,0.16265000000000002,0.10830137045349547,0.06,0.393,0.333,0.3975,0.12601357487442208,0.189,0.568,0.37899999999999995,0.87965,0.5324218030056522,0.136,1.702,1.5659999999999998,CONTROL
0.5871,0.22691776855109985,0.253,1.049,0.7959999999999999,0.82725,0.40593464278197094,0.341,1.526,1.185,1.2281,0.40807080139035723,0.555,1.821,1.266,1.37375,0.5266422809699798,0.685,2.218,1.533,1.2664,0.49897013938711804,0.677,2.181,1.504,0.16255,0.108156550766397,0.06,0.394,0.334,0.39725,0.12599326423098559,0.189,0.567,0.37799999999999995,0.8788499999999999,0.5321242707053346,0.136,1.7,1.564,CONTROL
0.5868499999999999,0.2268638068139236,0.253,1.049,0.7959999999999999,0.8263000000000001,0.40531587422001725,0.341,1.526,1.185,1.2277,0.40807792083581806,0.554,1.82,1.266,1.3730499999999999,0.5260311652764551,0.686,2.216,1.5300000000000002,1.2656500000000002,0.49854433102784346,0.677,2.179,1.5019999999999998,0.16230000000000003,0.10790302663917606,0.06,0.393,0.333,0.39720000000000005,0.12591124693713093,0.189,0.567,0.37799999999999995,0.8782,0.5316959558560552,0.136,1.698,1.5619999999999998,CONTROL
0.5862,0.22643079574818858,0.253,1.048,0.795,0.8251999999999999,0.40463818796289447,0.341,1.526,1.185,1.2269999999999999,0.4079921309870675,0.554,1.819,1.265,1.3721,0.5259842803334476,0.686,2.214,1.528,1.26495,0.4982824685066219,0.677,2.177,1.5,0.1621,0.1076910297784214,0.061,0.393,0.332,0.397,0.12598997453849461,0.189,0.567,0.37799999999999995,0.8773000000000002,0.531331802370728,0.136,1.696,1.56,CONTROL
0.5859,0.2264687500226954,0.253,1.048,0.795,0.8244,0.40379611843498187,0.342,1.526,1.184,1.22675,0.40780553608694164,0.554,1.818,1.264,1.3714,0.5254898867272629,0.687,2.212,1.5250000000000001,1.2643,0.4978408221615884,0.678,2.175,1.4969999999999999,0.1619,0.10747920239454897,0.06,0.393,0.333,0.39705,0.12603862190029813,0.189,0.567,0.37799999999999995,0.8765000000000001,0.5308533844570209,0.136,1.694,1.5579999999999998,CONTROL
0.5856,0.22630961558286286,0.253,1.048,0.795,0.8234999999999999,0.40312156975284763,0.342,1.526,1.184,1.2264000000000002,0.40743696961680625,0.554,1.818,1.264,1.3708500000000001,0.5250215308868169,0.687,2.211,1.5239999999999998,1.2636999999999998,0.49737342743233626,0.678,2.174,1.496,0.16185,0.10716356165865532,0.061,0.393,0.332,0.39685000000000004,0.1257525870823131,0.189,0.567,0.37799999999999995,0.8759,0.530372351823648,0.136,1.691,1.5550000000000002,CONTROL
0.5852999999999999,0.22618974335720884,0.253,1.048,0.795,0.82255,0.4024645751001277,0.341,1.526,1.185,1.226,0.4072619743966697,0.554,1.817,1.263,1.37015,0.5247747662218124,0.685,2.209,1.524,1.2631000000000001,0.4970534123581108,0.676,2.172,1.496,0.16160000000000002,0.10695616416378992,0.061,0.393,0.332,0.39690000000000003,0.12576624097277078,0.189,0.567,0.37799999999999995,0.8753499999999999,0.5300431238662517,0.136,1.689,1.553,CONTROL
0.58485,0.2259646630501513,0.253,1.047,0.7939999999999999,0.8213999999999999,0.40182536138555464,0.34,1.526,1.186,1.2254,0.4073108731281563,0.554,1.816,1.262,1.36935,0.5244342590880797,0.685,2.207,1.5219999999999998,1.26235,0.4966692508469214,0.676,2.17,1.4939999999999998,0.16135000000000002,0.10675218474283522,0.06,0.393,0.333,0.39675000000000005,0.12572102575062563,0.189,0.566,0.37699999999999995,0.8746,0.5295720615941258,0.136,1.687,1.5510000000000002,CONTROL
0.5845499999999999,0.22578132760424818,0.253,1.047,0.7939999999999999,0.8204,0.40095706555821237,0.341,1.526,1.185,1.225,0.40733692248684333,0.553,1.816,1.263,1.36845,0.5241857319490367,0.685,2.205,1.52,1.2617999999999998,0.49638881195246426,0.676,2.168,1.492,0.16115,0.10645299184938022,0.061,0.393,0.332,0.39665,0.1256726218980763,0.189,0.566,0.37699999999999995,0.8739000000000001,0.5291710399045702,0.136,1.685,1.549,CONTROL
0.58395,0.22583120734417178,0.252,1.047,0.7949999999999999,0.81925,0.4003262978332077,0.341,1.526,1.185,1.22435,0.4072993564805543,0.553,1.815,1.262,1.3676,0.5238884373001966,0.684,2.203,1.5189999999999997,1.26095,0.4962442602080891,0.676,2.167,1.4909999999999997,0.1609,0.10625039938005434,0.06,0.393,0.333,0.3966,0.1257442684683146,0.189,0.566,0.37699999999999995,0.8731500000000001,0.5287985662652751,0.136,1.683,1.5470000000000002,CONTROL
0.58355,0.22544049862669446,0.252,1.046,0.794,0.8183499999999999,0.3995355560226346,0.341,1.526,1.185,1.224,0.407175767038214,0.553,1.814,1.2610000000000001,1.36685,0.523715800290276,0.684,2.202,1.5179999999999998,1.26035,0.4957640859797817,0.676,2.165,1.4889999999999999,0.1608,0.10618831336233212,0.061,0.393,0.332,0.39644999999999997,0.125611127147072,0.189,0.566,0.37699999999999995,0.8721,0.5284098190250682,0.135,1.68,1.545,CONTROL
0.5833,0.22522902963311298,0.252,1.046,0.794,0.8175000000000001,0.39883415627366514,0.341,1.526,1.185,1.22365,0.4068197939344177,0.553,1.814,1.2610000000000001,1.36615,0.5230872197575508,0.684,2.2,1.516,1.2597,0.49542879885695185,0.675,2.163,1.4879999999999998,0.1607,0.10590715894494325,0.06,0.393,0.333,0.39649999999999996,0.1255616854064378,0.189,0.566,0.37699999999999995,0.8716999999999999,0.5278824729645396,0.135,1.678,1.543,CONTROL
0.583,0.22515585245499803,0.252,1.046,0.794,0.81645,0.3982483323386632,0.34,1.526,1.186,1.22335,0.4065898327617934,0.553,1.813,1.2599999999999998,1.3656000000000001,0.5226299284438877,0.684,2.198,1.5139999999999998,1.2591999999999999,0.49487495496603134,0.675,2.161,1.486,0.1603,0.10575000311061337,0.06,0.393,0.333,0.3963,0.12547765580079648,0.189,0.566,0.37699999999999995,0.87105,0.5276204252660189,0.135,1.676,1.541,CONTROL
0.5825,0.225027834535618,0.252,1.046,0.794,0.81545,0.3976265736910238,0.34,1.526,1.186,1.22285,0.4066036832877414,0.553,1.812,1.259,1.3648500000000001,0.5225892293489973,0.683,2.196,1.5130000000000001,1.2587,0.49459128261839114,0.675,2.16,1.485,0.16019999999999998,0.10544422322027089,0.06,0.393,0.333,0.39625,0.12551069361025108,0.189,0.566,0.37699999999999995,0.87035,0.5271434714322887,0.135,1.674,1.539,CONTROL
0.5822,0.22503838269106566,0.252,1.046,0.794,0.81455,0.3970498410978016,0.34,1.526,1.186,1.22235,0.40666386934614557,0.553,1.811,1.258,1.36415,0.5223379904963734,0.683,2.195,1.5119999999999998,1.25785,0.4942701450783665,0.674,2.159,1.4849999999999999,0.16,0.10518555033843766,0.06,0.393,0.333,0.39605000000000007,0.12561699306769136,0.189,0.566,0.37699999999999995,0.8696999999999999,0.5268576258295373,0.135,1.672,1.537,CONTROL
0.58175,0.22482060099461293,0.252,1.045,0.7929999999999999,0.8135999999999999,0.39656318272721286,0.34,1.526,1.186,1.2218,0.40667452393904957,0.553,1.811,1.258,1.3630499999999999,0.5220511645624907,0.683,2.192,1.5090000000000001,1.25705,0.49402135847711987,0.674,2.159,1.4849999999999999,0.15965000000000001,0.10500339593505886,0.06,0.393,0.333,0.39590000000000003,0.12546792418781783,0.189,0.565,0.37599999999999995,0.86875,0.5264323693255233,0.135,1.67,1.535,CONTROL
0.58145,0.2244965068301673,0.252,1.045,0.7929999999999999,0.81275,0.3957417918156657,0.34,1.526,1.186,1.2212999999999998,0.40652210401481437,0.552,1.81,1.258,1.3624,0.5217305616382545,0.682,2.192,1.5100000000000002,1.25655,0.4938015236275017,0.674,2.159,1.4849999999999999,0.15950000000000003,0.10479880473404365,0.06,0.393,0.333,0.3957,0.1255032396310738,0.189,0.565,0.37599999999999995,0.86815,0.5259833172259364,0.135,1.668,1.533,CONTROL
0.5808500000000001,0.22439398504932298,0.251,1.045,0.7939999999999999,0.8119499999999998,0.395062216952163,0.34,1.526,1.186,1.2209500000000002,0.40619744680324327,0.552,1.809,1.257,1.3618999999999999,0.5213270415109179,0.682,2.193,1.5110000000000001,1.25605,0.4931975663703991,0.674,2.159,1.4849999999999999,0.15940000000000001,0.10460371332847254,0.06,0.393,0.333,0.39565,0.12547017888515855,0.189,0.565,0.37599999999999995,0.8676,0.5255156264890802,0.135,1.666,1.531,CONTROL
